idx,name,permno,comnam
1116288,LANDAUER INC J,37217.0,LANDAUER INC
1116324,HACH HENRY J,40628.0,HACH CO
1116324,HACH HENRY J,85469.0,HACH CO
1116402,CRANE HONEY INC,20204.0,CRANE CO
1116436,LOOMIS,50105.0,LOOMIS CORP
1116610,WEEDEN MFG CORP,81825.0,WEEDEN & CO
1116702,SPANG CHALFANT AND CO INC,16918.0,SPANG CHALFANT & CO INC
1116730,LONGINES WITTNAUER CO INC,33777.0,LONGINES WITTNAUER WATCH INC
1116843,GRIESEDIECK CARL A,32416.0,GRIESEDIECK CO
1116939,CHAMPLAIN CORP,11148.0,CHAMPLAIN NATIONAL CORP
1117193,BERGER OSCAR H,49438.0,BERGER HOLDINGS LTD
1117203,CONTINENTAL INC,11447.0,CONTINENTAL GROUP INC
1117203,CONTINENTAL INC,46658.0,CONTINENTAL CORP
1117288,CHICAGO BRIDAGE & IRON COMPANY,59686.0,CHICAGO BRIDGE & IRON CO
1117421,WEIMAN COMPANY,37954.0,WEIMAN INC
1117423,KAY INC,33347.0,KAY CORP
1117543,WALLACE & TIERNAN LTD,26956.0,WALLACE & TIERNAN INC
1117784,SMITH DOUGLAS COMPANY INC,25128.0,SMITH DOUGLASS INC
1118003,NORTH AMERICAN AVATION INC,18948.0,NORTH AMERICAN AVIATION INC
1118291,MCDONOUGH STEEL CO,49162.0,MCDONOUGH COMPANY
1118356,RIVIERA APPLIANCE CORP,83458.0,RIVIERA HOLDINGS CORP
1118382,FLEXWEIGHT DRILL PIPE CO INC,36776.0,FLEXWEIGHT CORP
1118434,LIONEL ELECTRONICS LAB INC,24731.0,LIONEL CORP
1118470,MCCARTHY JR CHARLES L,52063.0,MCCARTHY COMPANY
1118533,ASECO INC,78954.0,ASECO CORP
1118561,PERMA PIER INC,76052.0,PERMA PIPE INTL HOLDINGS INC
1118582,HAGGAR EMBROIDERY CORP,78155.0,HAGGAR CORP
1118603,ROMAC INC,82212.0,ROMAC INTERNATIONAL INC
1118673,HITTMAN ASSOCIATES INC,42033.0,HITTMAN CORP
1118971,KOSS ELECTRONICS INC,48072.0,KOSS CORP
1119018,GOULD IONICS INC,22568.0,GOULD INC
1119069,PRICE CO LTD,64064.0,PRICE CO
1119134,OPTICAL SYS CORP,59791.0,OPTICAL SYSTEMS CORP
1119171,SHICK INC,26016.0,SCHICK INC
1119180,SPECTRX CO,85212.0,SPECTRX INC
1119221,CANNON INC,68865.0,CANNON GROUP INC
1119226,GIRARD PERREGAUX SA,39088.0,GIRARD CO
1119252,PICO MATIC INC,76586.0,P I C O HOLDINGS INC
1119334,CAPITAL ENTERPRISES INC,17050.0,CORPORATE CAPITAL TRUST INC
1119334,CAPITAL ENTERPRISES INC,53081.0,CAPITAL HOLDING CORP
1119334,CAPITAL ENTERPRISES INC,77564.0,CAP X CORP
1119412,CAMPBELL CHAIN CO,21013.0,CAMPBELL CHAIN CO
1119593,CHRISTIANA METALS CORP,30525.0,CHRISTIANA COMPANIES INC
1119596,CONTECH INC,26746.0,CONTECH INC
1119606,NOEL C JONES & ASSOCIATES INC,77296.0,NOEL GROUP INC
1119625,MORSE SHOE INC,41275.0,MORSE SHOE INC
1119632,ALTON CORP,12184.0,ALTON PACKAGING CORP
1119632,ALTON CORP,12205.0,ALTRON INC
1119632,ALTON CORP,77086.0,ALTEON INC
1119672,PLASTIC REEL CORP,63328.0,PLASTICRETE CORP
1119726,DETROIT EDISON,11674.0,DETROIT EDISON CO
1119830,NAC INC,69650.0,N A C INC
1119867,RONCO TELEPRODUCTS INC,51158.0,RONCO TELEPRODUCTS INC
1119927,CRANE ENFIELD METALS,20204.0,CRANE CO
1119932,BROWNING ROBERT K,19554.0,BROWNING
1119999,DATATROL INC,28899.0,DATATROL INC
1120057,PRIAM,64048.0,PRIAM CORP
1120175,ENCON SYSTEMS LTD,78814.0,ENCON SYSTEMS INC
1120187,STOUFFER CORP,28361.0,STOUFFER FOODS CORP
1120197,SYSCON CORP,52038.0,SYSCO CORP
1120197,SYSCON CORP,74051.0,SYSCON CORP
1120241,ST REGIS CORP,23325.0,ST REGIS CORP
1120249,TROUND INTERNATIONAL INC,77439.0,TROUND INTERNATIONAL INC
1120257,AXLON INC,10599.0,AXLON INC
1120280,HOOVER RALPH H,42471.0,HOOVER COMPANY
1120316,DISC TECHNOLOGY CORP,10996.0,DISC TECHNOLOGY CORP
1120444,ARO METAL STAMPING CO INC,27502.0,ARO CORP
1120479,BURR BROWN LTD,19888.0,BURR BROWN CORP
1120525,COOL LUX LIGHTING IND INC,90207.0,COOL HOLDINGS INC
1120632,KERR MACHINERY CORP,58616.0,KERR GROUP INC
1120648,GALLAGHER LTD,38093.0,GALLAGHER ARTHUR J & CO
1120698,TECH OPS LANDAUER INC,37217.0,TECH OPS LANDAUER INC
1120705,BERGER ELLIOTT H,49438.0,BERGER HOLDINGS LTD
1120710,DALE ELECTRONIC INC,63538.0,DALE ELECTRONICS INC
1120718,SIMMONDS PRECISION PRODUCT INC,40985.0,SIMMONDS PRECISION PRODS INC
1120740,BUTTES GAS & OIL CO CORP,43684.0,BUTTES GAS & OIL CO
1120830,LASERTECHNICS INC,78468.0,LASERTECHNICS INC
1120861,DATALIGHT LIMITED,28776.0,DATALIGHT INC
1120983,ENVIRONMENTAL DIAGNOSTICS INC,87637.0,ENVIRONMENTAL DIAGNOSTICS INC
1121081,FERRO TOOLS INC,21135.0,FERRO CORP
1121229,DOW B HICKAM INC,41815.0,HICKAM DOW B INC
1121289,HUSKY OIL DRILLING AND COMPLET,32985.0,HUSKY OIL LTD
1121309,AEROSONIC CORP,11157.0,AEROSONIC CORP DEL
1121321,LINDSAY AUDIOPHILE INC,12211.0,LINDSAY CORP
1121322,INSYS LTD,82831.0,INSYS THERAPEUTICS INC
1121348,3DO CO,79197.0,3DO CO THE
1121375,RESPIROGENICS CORP,11927.0,RESPIRONICS INC
1121383,BRANDT TECH INC,79570.0,BRANDT TECHNOLOGIES INC
1121400,ELECTROPHARMACOLOGY INC,81613.0,ELECTROPHARMACOLOGY INC
1121402,STELLAR ONE CORP,89292.0,STELLARONE CORP
1121404,CARTESIAN DATA INC,87424.0,CARTESIAN INC
1121408,SEDA SPECIALTY PACKAGING CORP,79739.0,SEDA SPECIALTY PACKAGING CORP
1121411,ARIS TECHNOLOGIES INC,10047.0,ARIS CORP
1121470,CORSAIR COMMUNICATIONS INC,85166.0,CORSAIR COMMUNICATION INC
1121511,GAIA INST INC,87321.0,GAIA INC
1121518,MARKETSPAN CORP,24360.0,MARKETSPAN CORP
1121527,BORG WARNER AUTOTIVE INC,79545.0,BORG WARNER AUTOMOTIVE INC
1121544,NIELSEN MEDIA RESEARCH,86107.0,NIELSEN MEDIA RESEARCH INC
1121560,THOMAS & BETTS INTERNATIONAL,38578.0,THOMAS & BETTS CORP
1121570,JOINT VENTURE OPERATIONS INC,15072.0,JOINT CORP
1121579,AMERICAN CYANAMID COMPANY FIVE,23341.0,AMERICAN CYANAMID CO
1121598,ARTHOCARE CORP,83113.0,ARTHROCARE CORP
1121615,MARVEL GROUP INC,76759.0,MARVEL ENTERTAINMENT GROUP INC
1121615,MARVEL GROUP INC,81293.0,MARVEL ENTERPRISES INC
1121615,MARVEL GROUP INC,81293.0,MARVEL ENTERTAINMENT INC
1121668,CUBIC COMMUNICATIONS INC,31077.0,CUBIC CORP
1121700,NETRIX TECHNOLOGIES INC,77919.0,NETRIX CORP
1121705,ASTROPOWER INC,85802.0,ASTROPOWER INC
1121742,DATRON TRANSO INC,28944.0,DATRON CORP
1121771,CUBIC CO LTD,31077.0,CUBIC CORP
1121786,VERMILLION CORP,88620.0,VERMILLION INC
1121805,EARTH RESOURCE MAPPING INC,48741.0,EARTH RESOURCES CO
1121816,HEWLETT PACKARD DEV COPANY L P,15707.0,HEWLETT PACKARD ENTERPRISE CO
1121816,HEWLETT PACKARD DEV COPANY L P,27828.0,HEWLETT PACKARD CO
1121847,ARVIN MERITOR GMBH,85349.0,ARVINMERITOR INC
1121854,COREL INC,76721.0,CORVEL CORP
1121879,GEORGIA PACIFIC GYPSUM INC,23915.0,GEORGIA PACIFIC CORP
1121879,GEORGIA PACIFIC GYPSUM INC,85654.0,GEORGIA PACIFIC CORP
1121884,MEDIVISION INC,78070.0,MEDIA VISION INC
1121953,FREESCALE SEMICONDUCTER INC,90251.0,FREESCALE SEMICONDUCTOR INC
1121992,LEARNING TREE INT INC,82720.0,LEARNING TREE INTERNATIONAL INC
1122124,DREAMWORKS LLC,90374.0,DREAMWORKS ANIMATION S K G INC
1122161,IRIS BIOTECHNOLOGIES INC,45373.0,IRIS INTERNATIONAL INC
1122234,NUKOTE INTERNATIONAL INC,77969.0,NU KOTE HOLDING INC
1122270,GENE MEDICINE JAPAN INC,80750.0,GENEMEDICINE INC
1122281,MDRNA INC,80004.0,M D R N A INC
1122333,ADC TELEOMMUNICATIONS INC,50906.0,A D C TELECOMMUNICATIONS INC
1122343,BIOFORM MEDICAL INC,92431.0,BIOFORM MEDICAL INC
1122357,AVOCENT FREMONT CORP,88424.0,AVOCENT CORP
1122420,EPLUS CAPITAL INC,84234.0,EPLUS INC
1122452,MEDCOR INC,39044.0,MEDCO INC
1122452,MEDCOR INC,52330.0,MEDCOR INC
1122452,MEDCOR INC,78532.0,MEDCO GROUP INC
1122459,FEMALE HEALTH COMPANY UK PLC,76461.0,FEMALE HEALTH CO
1122513,TERA DATA US INC,11592.0,TERADATA CORP
1122615,NAPSTER LLC,88980.0,NAPSTER INC
1122634,SCOTSMAN GROUP LLC,75482.0,SCOTSMAN INDUSTRIES INC
1122647,SMITH & WESSON SECURITY SOLUTIONS INC,89606.0,SMITH & WESSON HOLDING CORP
1123085,BULLARD JR D LANCE,17718.0,BULLARD CO
1123413,DEXTER CHASSIS GROUP INC,45874.0,DEXTER CORP
1123451,PALOMAR MEDICAL TECHNOLOGIES,78193.0,PALOMAR MEDICAL TECHNOLOGIES IN
1123758,MCI INTERNATIONAL INC,90284.0,M C I INC
1124081,LARSEN EINAR V,48734.0,LARSEN COMPANY
1124437,BIOCRYST PHARMACETICALS INC,80306.0,BIOCRYST PHARMACEUTICALS INC
1124923,TRIUS THERAPEUTICS INC,12090.0,TRIUS THERAPEUTICS INC
1125439,COMMSCOPE CANADA INC,14239.0,COMMSCOPE HOLDING CO INC
1125439,COMMSCOPE CANADA INC,85231.0,COMMSCOPE INC
1125469,ENVOY THERAPEUTICS INC,76665.0,E N V O Y CORP
1125723,BROWNING BRUCE K,19554.0,BROWNING
1125725,LARSEN STEIN VEGAR,48734.0,LARSEN COMPANY
1126205,US AIRWAYS INC,28847.0,U S AIRWAYS GROUP INC
1126205,US AIRWAYS INC,91682.0,U S AIRWAYS GROUP INC
1126414,Envirotech Green Inc,55386.0,ENVIROTECH CORP
1126654,Rubicon Technology,92448.0,RUBICON TECHNOLOGY INC
1126790,GILHEAD SCIENCES INC,77274.0,GILEAD SCIENCES INC
1127227,MCCARTHY DANIEL A,52063.0,MCCARTHY COMPANY
1127332,MANTECH ADVANCED SYSTEMS INTERNATIONAL INC,89307.0,MANTECH INTERNATIONAL CORP
1127372,BERGER MATTHEW A,49438.0,BERGER HOLDINGS LTD
1127670,MIDEAS INC,85770.0,MIDAS INC
1128170,ROLAND CURTAINS INC,54850.0,ROLAND INTERNATIONAL CORP
1128472,PLEXUS BIOMEDICAL INC,10032.0,PLEXUS CORP
1128548,KNOWLES CAPITAL FORMATION INC,14487.0,KNOWLES CORP
1128686,EDELBROCK LLC,80973.0,EDELBROCK CORP
1129498,HEWLETT-PACKARD DEV COMPANY LP,15707.0,HEWLETT PACKARD ENTERPRISE CO
1129498,HEWLETT-PACKARD DEV COMPANY LP,27828.0,HEWLETT PACKARD CO
1129563,THE CONTROLS GROUP INC,46199.0,INTERNATIONAL CONTROLS CORP
1129696,INVIVO SCIENCES INC,11138.0,INVIVO CORP
1129905,CONEXANT SYSTEMS LLC,86496.0,CONEXANT SYSTEMS INC
1129908,SILGAN PLASTIC FOOD CONTAINERS INC,84563.0,SILGAN HOLDINGS INC
1129909,SILGAN PLASTIC FOOD CONTAINERS CORP,84563.0,SILGAN HOLDINGS INC
1129924,MOLECULAR DEVICES INC,82722.0,MOLECULAR DEVICES CORP
1130145,WAVETEK MICROELECTRONICS CORP,81745.0,WAVETEK CORP
1130154,PERSEON CORP,16249.0,PERSEON CORP
1130233,VISTEON GLOBAL TCHNOLOGIES INC,88319.0,VISTEON CORP
1130411,ENTASIS THERAPEUTICS LTD,18113.0,ENTASIS THERAPEUTICS HLDGS INC
1130559,HORTONWORKS INC,15128.0,HORTONWORKS INC
1130565,BION INC,18228.0,BION CORP CO
1130644,BANDWIDTH INC,17106.0,BANDWIDTH INC
1130756,ROSENS INC,81641.0,ROSES HOLDINGS INC
1130982,BIBB JUDSON,17874.0,BIBB CO
1131179,WYMAN & GORDON,83687.0,WYMAN GORDON CO
1131207,CARLISLE ALPHONSO B,27334.0,CARLISLE COMPANIES
1131494,LATROBE STEEL AND COUPLER COMPANY,42761.0,LATROBE STEEL CO
1131516,LARSEN EULALIE C,48734.0,LARSEN COMPANY
1131901,PERRIGO ORVILLE L,77182.0,PERRIGO CO
1131926,WEEDEN DANIEL J,81825.0,WEEDEN & CO
1132481,MCCARTHY DANIEL T,52063.0,MCCARTHY COMPANY
1132589,BROWNING JUSTUS A,19554.0,BROWNING
1132924,AMERICAN MOTORS INC,10321.0,AMERICAN MOTORS CORP
1132968,KELLOGG LEWIS L,26825.0,KELLOGG CO
1133416,STANDARD CORP,43481.0,STANDARD INTERNATIONAL CORP
1133745,CORNELIUS ALLERT,58835.0,CORNELIUS COMPANY
1133810,OLGA LAUBE,59425.0,OLGA COMPANY
1133858,GABRIEL ROBERGEL,12001.0,GABRIEL CO
1134027,LOUISIANA OIL REFINING CORP,12917.0,LOUISIANA OIL REFNG CORP
1134110,BURNELL SCOTT LYLE,30023.0,BURNELL & CO
1134146,LARSEN LUDVIG C,48734.0,LARSEN COMPANY
1134223,HARTCARTER COMPANY,41065.0,HART CARTER CO
1134228,CUTLERHAMMER INC,16758.0,CUTLER HAMMER INC
1134232,BENTLEY BRAKE CORP,77034.0,BENTLEY INTERNATIONAL INC
1134337,SUPERIOR TOOL AND DIE COMPANY,37081.0,SUPERIOR TOOL & DIE CO
1134451,AVERY PRODUCTS CO INC,44601.0,AVERY PRODUCTS CORP
1134474,BURLINGTON MILLS INC,20677.0,BURLINGTON MILLS CORP
1134540,TRION COMPANY,77367.0,TRION INC
1134566,SEALAND CORP,66317.0,SEA LAND CORP
1134567,WEEDEN HARRY H,81825.0,WEEDEN & CO
1134655,ARISTO CORP,14921.0,ARISTO FOODS INC
1134655,ARISTO CORP,82475.0,ARISTO INTERNATIONAL CORP
1134665,SEABOARD OIL COMPANY OF DELAWA,14314.0,SEABOARD OIL CO
1134673,SELCO PRODUCTS INC,69922.0,SELCO INC
1134706,KELLOGG LAWRENCE P,26825.0,KELLOGG CO
1135206,CROMPTON SHENANDOAH CO INC,38420.0,CROMPTON CORP
1135206,CROMPTON SHENANDOAH CO INC,47634.0,CROMPTON INC
1135343,MARVEL OIL TREATER INC,81293.0,MARVEL ENTERPRISES INC
1135410,FEATHERLITE CORP,80932.0,FEATHERLITE INC
1135410,FEATHERLITE CORP,80932.0,FEATHERLITE MANUFACTURING INC
1135457,STRATTON LEON D,39060.0,STRATTON GROUP LTD
1135499,TENNANT AS,75460.0,TENNANT CO
1135768,HAMMOND LESTER A,40898.0,HAMMOND CO
1135858,AMERAC INC,26227.0,AMERACE CORP
1135858,AMERAC INC,84641.0,AMERAC ENERGY CORP
1135863,BORDEN PHILIP E,16571.0,BORDEN CO
1135937,SAMPSON CONSTRUCTION CO INC,68671.0,SAMPSON CORP
1136071,BROWNING CHARLES W,19554.0,BROWNING
1136166,LOCKE MFG COMPANY,36863.0,LOCKE MANUFACTURING INC
1136211,CLARK CONTROLIER COMPANY,30576.0,CLARK CONTROLLER CO
1136314,BRADFORD SPEED PACKAGING AND D,40184.0,BRADFORD SPEED PACKAGING & DEV
1136357,ELECTRONIC SPECIALTY COMPANY,31616.0,ELECTRONIC SPECIALTY CO
1136357,ELECTRONIC SPECIALTY COMPANY,32249.0,ELECTRONIC SPECIALTY PRODS INC
1136363,FLUID POWER INC,37082.0,FLUID CORP
1136404,GUNTHER LAUDAN,80038.0,GUNTHER INTERNATIONAL LTD
1136415,DRANETZ ENGINEERING LAB INC,30700.0,DRANETZ ENGINEERING LABS INC
1136447,STROMBERG CARLSON,25275.0,STROMBERG CARLSON CO
1136521,DYNA LITE INC,75704.0,DYNA GROUP INTERNATIONAL INC
1136607,UNION METAL MFG CO THE,78132.0,UNION METAL MANUFACTURING CO
1136642,COLEMAN CABLE & WIRE CO,40142.0,COLEMAN CABLE & WIRE CO
1136673,HICKOK TEACHING SYSTEMS INC,41823.0,HICKOK INC
1136734,SUPER SKY PRODUCTS INC,73606.0,SUPER SKY INTL INC
1136740,BENRUS WATCH CO INC,29655.0,BENRUS CORP
1136740,BENRUS WATCH CO INC,29655.0,BENRUS WATCH CO
1136765,MILESTONE INC,76556.0,MILESTONE PROPERTIES INC
1136765,MILESTONE INC,82621.0,MILESTONE SCIENTIFIC INC
1136868,COMMUNICATIONS & SYSTEMS INC,25452.0,COMMUNICATIONS SYSTEMS INC
1136909,CORNELIUS WERNER KG,58835.0,CORNELIUS COMPANY
1136935,GODFREY H,39213.0,GODFREY CO
1136984,COMTECH LAB INC,26201.0,COMTECH INC
1136984,COMTECH LAB INC,26201.0,COMTECH LABS INC
1136984,COMTECH LAB INC,29103.0,COMTECH GROUP INC
1137016,MCCARTHY T,52063.0,MCCARTHY COMPANY
1137130,DICKEY W CLAY MFG CO,29904.0,DICKEY W S CLAY MFG CO
1137203,CONTEL CORP,11004.0,CONTEL CELLULAR INC
1137203,CONTEL CORP,39335.0,CONTEL CORP
1137203,CONTEL CORP,86749.0,COINTEL CORP
1137218,DENTSPLY RESEARCH DEV CORP,27203.0,DENTSPLY INTERNATIONAL INC
1137234,CLECON INC,64557.0,CLECO CORP
1137270,BERGSTROM PAPER CO,17735.0,BERGSTROM PAPER CO
1137303,SAVCO INC,10270.0,SAVECO INC
1137343,PRE CON INC,63854.0,PRECO INC
1137384,ADDDRESSOGRAPH MULTIGRAPH CORP,18980.0,ADDRESSOGRAPH MULTIGRAPH CORP
1137418,RIVIANA FOODS INC,39853.0,RIVIANA FOODS INC
1137418,RIVIANA FOODS INC,81508.0,RIVIANA FOODS INC DEL
1137419,CAMPBELL TAGGART INC,58982.0,CAMPBELL TAGGART INC
1137426,FARR EMORY W,34404.0,FARR COMPANY
1137494,BERGEN BRUNSWIG CORP,42438.0,BERGEN BRUNSWIG CORP
1137547,KAISER CEMENT & GYPSUM,28433.0,KAISER CEMENT & GYPSUM CORP
1137636,FRUEHAUF CORP PACECO DIV,21522.0,FRUEHAUF CORP
1137650,NAPCO SECURITY SYSTEM INC,55985.0,NAPCO INTL INC
1137650,NAPCO SECURITY SYSTEM INC,55993.0,NAPCO SECURITY SYSTEMS INC
1137748,APPLIED THEORY ASS INC,86816.0,APPLIEDTHEORY CORP
1137773,CHAPMAN ENTERPRISES CORP,85809.0,CHAPMAN HOLDINGS INC
1137785,NATMAR INC,56881.0,NATMAR INC
1137810,ARTWAY MANUFACTURING CO INC,15203.0,ARTS WAY MANUFACTURING INC
1137828,HAZEL BISHOP IND INC,29719.0,HAZEL BISHOP INC
1137898,INTERFACE SYSTEMS INC,44776.0,INTERFACE SYSTEMS INC
1137995,WINK CORP,87193.0,WINK COMMUNICATIONS INC
1138046,AXONICS INC,18190.0,AXONICS MODULATION TECHS INC
1138121,DATUM PLASTIC MOLDING INC,28952.0,DATUM INC
1138202,KIRSCH TECHNOLOGIES INC,48311.0,KIRSCH COMPANY
1138233,GODFREY SCIENCE & DESIGN INC,39213.0,GODFREY CO
1138248,VERICOM CORP,10255.0,VERTICOM INC
1138291,CRS SIRRINE INC,58181.0,C R S SIRRINE INC
1138317,SONOTEK INC,11153.0,SONO TEK CORP
1138335,REED TOOL COMPANY LTD,23886.0,REED TOOL CO
1138433,MONFORT OF COLORADO INC,54950.0,MONFORT COLORADO INC
1138487,CARLISLE TIRE & RUBBER COMPANY,27334.0,CARLISLE COMPANIES
1138522,EKCO GLACO INC,58173.0,EKCO GROUP INC
1138541,IVY STEEL PRODUCTS INC,46106.0,IVY CORP
1138548,PERRIGO JOHN M,77182.0,PERRIGO CO
1138642,RICOH CORP & RICOH COMPANY LTD,66895.0,RICOH TIME CORP
1138705,WORLDS OF WONDER INC,10403.0,WORLDS OF WONDER INC
1138732,KOPPERS AUSTRALIA,22170.0,KOPPERS CO
1138762,HAUSER KUHRTS INC,76362.0,HAUSER INC CO
1138805,CACTUS SERVICES INC,17281.0,CACTUS INC
1138841,CATALYST SEMICONDUCTOR CORP,79156.0,CATALYST SEMICONDUCTOR INC
1138858,NORTH FACE,83801.0,NORTH FACE INC
1138951,DUALITE INC,30825.0,DUAL LITE INC
1138956,PRO GROUP INC,64427.0,PROGROUP INC
1138963,HARRIER GMBH,11864.0,HARRIER INC
1139013,ROCKFORD PRODUCTS CORP,88192.0,ROCKFORD CORPORATION
1139014,SPM CORP,68276.0,S P M GROUP INC
1139083,COMMERCIAL TECH INC,25233.0,COMMERCIAL TECHNOLOGY INC
1139133,IMAGINE LTD,10519.0,IMAGINE FILMS ENTERTAINMENT INC
1139150,INDIVIDUAL INC,77217.0,INDIVIDUAL INVESTOR GROUP INC
1139150,INDIVIDUAL INC,83278.0,INDIVIDUAL INC
1139177,ARIS MARDIROSSIAN INC,10047.0,ARIS CORP
1139202,AMRESCO,49614.0,AMRESCO INC
1139212,BIOTRONICS CORP,75855.0,BIO TRONICS INC
1139259,ADVANCED MAMMOGRAPHY SYSTEMS I,78831.0,ADVANCED MAMMOGRAPHY SYSTEMS IN
1139283,ZILA PHARM INC,76008.0,ZILA INC
1139315,CARDIOGENESIS CORP,83490.0,CARDIOGENESIS CORP
1139315,CARDIOGENESIS CORP,83500.0,CARDIOGENESIS CORP CALIF
1139333,THERMO SENTRON INC,83230.0,THERMO SENTRON INC
1139335,FAMILIAN NORTHWEST INC,34172.0,FAMILIAN CORP
1139366,ALPHA MICROSYSTEMS INC,12117.0,ALPHA MICROSYSTEMS INC
1139370,TARGET THERAPUETICS INC,49154.0,TARGET CORP
1139370,TARGET THERAPUETICS INC,77283.0,TARGET THERAPEUTICS INC
1139386,LONE STAR TECHNOLOGIES INC,89675.0,LONE STAR TECHNOLOGIES INC
1139392,INVENTURE INC,45752.0,INVENTURE CAPITAL CORP
1139392,INVENTURE INC,84325.0,INVENTURE FOODS INC
1139392,INVENTURE INC,84325.0,INVENTURE GROUP INC
1139408,A M GROUP CORP,18980.0,A M INTERNATIONAL INC
1139412,ALERE INC,89230.0,ALERE INC
1139431,PREMARK WB HOLDINGS INC,71001.0,PREMARK INTERNATIONAL INC
1139456,ADVANCED MICRON DEVICES INC,61241.0,ADVANCED MICRO DEVICES INC
1139460,ASTRON SYSTEMS INC,15465.0,ASTROSYSTEMS INC
1139466,CAMBRIDGE NEUROSCIENCES INC,76692.0,CAMBRIDGE NEUROSCIENCE INC
1139466,CAMBRIDGE NEUROSCIENCES INC,76692.0,CAMBRIDGE NEUROSCIENCE RSCH INC
1139498,GODFREY ENGINEERING INC,39213.0,GODFREY CO
1139504,ORASURE TEHCNOLOGIES INC,10860.0,ORASURE TECHNOLOGIES INC
1139513,BUCKLES INTERNATIONAL INC,77584.0,BUCKLE INC
1139525,ANALOG DEVICES IMI INC,60871.0,ANALOG DEVICES INC
1139598,EXPONENT INC,76261.0,EXPONENT INC
1139599,PIXAR AMINATION STUDIOS,82606.0,PIXAR
1139603,FERRO DYNAMICS INC,21135.0,FERRO CORP
1139688,COMDIAL CORP,25073.0,COMDIAL CORP
1139766,ADVANCED TECHNOLOGY MATERIAL I,79799.0,ADVANCED TECHNOLOGY MATERIAL IN
1139778,WAVEFRONT TECHNOLOGY,80671.0,WAVEFRONT TECHNOLOGIES INC
1139806,SPSS INC,79528.0,SPSS INC
1139945,ELITE GROUP INC,77678.0,ELITE INFORMATION GROUP INC
1139945,ELITE GROUP INC,87580.0,ELITE PHARMACEUTICALS INC
1139964,UNITECH LLC,81115.0,UNITECH INDUSTRIES INC
1140065,WAVETECH ENGINES INC,11100.0,WAVETECH INC
1140065,WAVETECH ENGINES INC,11100.0,WAVETECH INTERNATIONAL INC
1140088,CEREPLAST INC,93346.0,CEREPLAST INC
1140168,CORNELIUS MARKETING,58835.0,CORNELIUS COMPANY
1140228,ZIMMER SPINE AUSTIN INC,46826.0,ZIMMER CORP
1140228,ZIMMER SPINE AUSTIN INC,89070.0,ZIMMER HOLDINGS INC
1140253,I T INC,68494.0,I T GROUP INC
1140303,DESIGNER DOORS INC,83446.0,DESIGNER HOLDINGS LTD
1140368,STEMCELLS INC,77437.0,STEMCELLS INC
1140460,ALTRIA SALES & DISTRIB INC,13901.0,ALTRIA GROUP INC
1140584,PT TECH INC,11504.0,PATHE TECHNOLOGIES INC
1140647,CRANE GROUP COMPANIES LTD,20204.0,CRANE CO
1140956,FAIRBANKS DYLAN M,11869.0,FAIRBANKS CO
1141060,KEEBLER TODD MARTIN,16619.0,KEEBLER CO
1141645,AXCESS INNOVATIONS INC,78468.0,AXCESS INC
1141921,DYNA DX CORP,75704.0,DYNA GROUP INTERNATIONAL INC
1142259,STRATTON THOMAS R,39060.0,STRATTON GROUP LTD
1142405,INTUITIVE CORP,88352.0,INTUITIVE SURGICAL INC
1142510,FAIRCHILD SEMICONDUCTOR INC,87139.0,FAIRCHILD SEMICONDUCTOR INTL IN
1142677,LARSEN MICHAEL T,48734.0,LARSEN COMPANY
1142841,BIOCHEM ENVIRONMENTAL SOLUTIONS INC,18060.0,BIOCHEM INTERNATIONAL INC
1142883,STRATTON CHARLES W,39060.0,STRATTON GROUP LTD
1143334,COUNSEL RB CAPITAL INC,79842.0,OF COUNSEL ENTERPRISES INC
1143358,LIFE TECHNOLOGY RES INST INC,10713.0,LIFE TECHNOLOGIES INC
1143358,LIFE TECHNOLOGY RES INST INC,86725.0,LIFE TECHNOLOGIES CORP
1143495,Hydril USA Manfacturing LLC,88634.0,HYDRIL
1143495,Hydril USA Manfacturing LLC,88634.0,HYDRIL COMPANY
1143656,LARSEN ULRIK DARLING,48734.0,LARSEN COMPANY
1144106,AEROFEX INC,12364.0,AEROFLEX HOLDING CORP
1144106,AEROFEX INC,62500.0,AEROFLEX INC
1144393,FAIRBANKS BENJAMIN,11869.0,FAIRBANKS CO
1145174,DEERE R PAUL,19350.0,DEERE & CO
1145268,HAPPY CO LTD,85984.0,HAPPY KIDS INC
1145274,COLWELL ROBERT,50438.0,COLWELL CO
1145328,TAPPAN JAMES,48987.0,TAPPAN COMPANY
1145473,NTENT INC,80703.0,N T E L O S INC
1145607,MICROSOFT TECHNOLOGY LICENSING INC,10107.0,MICROSOFT CORP
1145802,COLWELL PAMELA L,50438.0,COLWELL CO
1145928,CARBO CERAMICS,83366.0,CARBO CERAMICS INC
1146446,LARSEN CHRISTIAN WESTLYE,48734.0,LARSEN COMPANY
1146520,PKL CORP,41435.0,P K L COMPANIES INC
1146547,TEXAS INSTURMENTS INC,15579.0,TEXAS INSTRUMENTS INC
1146693,ST JUDE MEDICAL ATRAIL FIBRILLATION DIVISION INC,68591.0,ST JUDE MEDICAL INC
1146999,CHEMOURS COMPANY TT LLC,15398.0,CHEMOURS CO
1147185,FACET-LINK INC,58851.0,FACET ENTERPRISES INC
1147210,QUALCOMM SWITCH CORP,77178.0,QUALCOMM INC
1147629,KENNAMTETAL INC,44134.0,KENNAMETAL INC
