ein,name
387086254,wuslich fam tr
656427167,terry fam talent
222482780,marsha kay mase
226617201,brisgel family charitable   a trust
391794887,lacrosse city vision   inc
366085373,meyer and raena hammerman
326081823,weier family
716185232,tate family
256614426,three trees
454441477,by grace   corp
611538689,hammond family
570805522,kershaw county vocational education   inc
650083436,leslie c quick jr and regina a quick charitable trust
376255197,the cellini family fund trust
236706634,a stewart for shippensburg public library tr 108426k0026
20715931,project friendship
263944967,dralla   inc
466360415,phyllis tick family
411312371,hennepin center for the arts
46548277,herbert a grant and iva b grant charitable trust
20476417,alice m and samuel yarnold scholarship tr
421458998,van beek family
166246392,jean m newton trust fbo united church of christ chenango valley h
586033308,braswell fund
850373197,chamiza
730642039,frontiers of science   of oklahoma inc
911824654,grant b culley jr
611314253,play source international inc
166015102,cunningham educational memorial fund
650455975,frank & vera ferola charitable   inc
277057476,anna mae forney scholarship fund
436882513,alex and alice aboussie charitable
521533960,maryland demolay   inc
341524586,edith m timken family
436815147,obrien family   dtd 12-22-98
46722346,jim & ruth couture charitable   tr
461117924,james & mary mcnamara
516017927,ederic   inc
416012863,lottie m koon et al trust for hillsdale college
263717432,james and lynne newman
146013917,henry c badgley trust
954158105,la verne heritage
540595000,danville   house
43556853,scully family
166500546,the@eva and milton j braslow
136171684,livingston
436252764,genevieve e dunkman trust uw fbo central institute for the deaf
396791678,eunice t park catholic education tr 72362400
311611588,futch   inc
43566844,tcb connecticut inc
576207750,doris banks henries scholarship trust uw lt0029
954865552,wolfson fam
621748446,peggy and lawrence west
363557056,dieken family   inc
436888576,frank and virginia i demaria
113505413,neuberg family   inc
800031024,melamed family
731438062,cecil and virgie burton
261615986,fox
136137280,kayden
954774396,n jack & susan p dilday charitable
226342970,charitable trust for lehigh university
936054074,millar scholarship fund
830319884,agape
46044861,trustee u/w maria l h peirce fbo church of our saviour rectory fund
10564368,living hope ministries international inc
640838134,david w ellis family
226726579,benjamin and rivka gelbtuch charitable trust
546166130,ethel r shaner trust fbo shriners hospital for crippled children
46028076,heald
263420579,beit lehi   inc
586256800,the prentiss courson scholarships
742820174,hidalgo county crime stoppers inc
911621291,martin luther king school dream
146018708,ellis l rowe & the eastern orthpdc fund ta2-0474-0
616028840,kentucky athletic hall of fame incorporated
510404909,alfred n watson family
363659329,miraculous mary publications inc
461519949,gerson family
366115950,mccortney
656359743,william c silber and dorothy s silber
566647024,manglaben chimanbhai patel fam   tr
356017466,benjamin f & emma b shroyer scholarship fund
236981236,ruth tomlinson tuw fbo rumc 1513100965
561819669,ridgecrest camp alumni and friends
261774570,montiford and mary beck doupe scholarship fund
542005345,polish american   for econ omic research & education
631064033,carlisle family
204005078,mousa kamali charitable
860474259,hitchcock
382637140,harvey and lucille weisberg family
137173273,zichron avraham charitable
383444302,the brett bentley crawford
436253991,o w costilow scholarship trust
232267786,the fox family
760625932,ferron family
550743824,barbour county family resorce netwo rk inc
113667898,helena tse yeung
42103768,field memorial library
431547987,county association for receation & entainment inc
310932420,buckeye sheriffs educational
364686653,garnier edwin albus
726130983,charles w blair testamentaray tr b 3601021300
546031003,george r & evelyn w brothers tr ua
621301149,the vise
541658362,the w c english scholarship
371452516,kraabel charitable   inc
134124299,helene berger
486127296,sutton memorial trust
800038408,ed and patricia mcwilliams inc
46125734,carrick
260302131,walter lewis brown scholarship trust
346575175,horace a moses trust fbo american   for the overseas blind
421306750,the cowle family
916020750,duncah a & sophie l anderson fbo shriners hospital & whitworth coll
236807863,paul and margie smith charitable   trust
260426383,tyler perry   inc
721411723,ruth paz   inc
331140800,lewis family
954513461,marilyn & jeffrey katzenberg
202040284,enkel
232097190,dimock camp meeting association
900328860,nwlrc legends rowing club
263347084,straight path
651075269,rita and alfred dann
420429303,gerald l weiner and kathleen a weiner
616023707,sunshine ballard trust fbo memorial wing
366056972,young womens christian association of lake forest
382895209,kalkaska area education
841399116,the richard h and joann o keller family
226921390,marian craig leers charitable tr
770550138,jing-jong pan
476657515,nirjyot dhruva chariable tr
330139586,grosvenor
200202054,halpin   inc
527006918,gulliver phyllis charitable pfdn
650761061,philip and florence mahler   inc
226300205,margaret eckman fbo the united methodist church in morristown
207195043,choo family charitable trust
593543568,united people in christ inc
743062683,tarsus charitable
721373393,b stephen schloss
943313671,charney family
383529307,ruby mcccoy
562287801,sara hidary charitable
200719120,north star philanthropic private   inc
366198969,richard & patricia cohn family
460944214,lieutenant kenny fowler memorial charitable corporation
264308853,may family
113087798,dorothy setzler fund
650416459,bernecker charitable   inc
237925535,louise means tr fbo ymca of of brookville
731486770,boulton
593582029,travelers mobile ministry inc
134090990,friends of jong bonaire
990349094,grace and richard okita
256627223,the@daniel c and thirza j tanney
841500622,cableland home
746565302,bridges charitable tr
680593113,lewis family
756658985,gladys johnson ritchie charitable
364286083,william & diana taylor
463010620,youngevity be the change
270210175,marcia l berger educational foundtion
521389750,andy kaplan   inc
166206031,emma r webster trust ua-utica 2-2596-0
376305931,paul g rollinson charitable trust 2
481027799,s t & mabel i nuttycomb charitable trust no 2
453250036,arthur d zinberg family
161504945,institute for learning centered education inc
206139252,hindman fam charitable tr
208487380,aura mcconnell   inc
841395103,matthew b ellis
383393640,sherwood family b p and marilyn w
386771501,elizabeth davisson -abelina suarez test education tr
136113703,pechman
760211646,the pine lodge
263540774,dana corman
260332110,paul j straley and marjorie istraley charitable
202100967,bilak family
36009634,stranahan memorial fund
841433677,the allie skye & robert gitlin scholarship fund
820564294,eleanor terry norfleet charitable tr
363814306,forsythe family
133593765,kenneth rosenberg
237007693,menke charitable   inc
341668082,ray kest old newsboys goodfellow memorial scholarship fund inc
201647844,the lillian holofcener charitable   inc
954765135,olam
112942782,ruth and louis gerstle   inc
116498116,daya gopal amrit tr
50593114,zichron noach tzvi   inc
411945987,donald and luella zibell family
43177548,womens health and education organization inc
562246609,j robert and gina r gilchrist charitable   inc
237393042,for judicial education
271650663,benjamin and jaime wall charitable fund
236257344,joseph w hyde td 3301 f 37798
202008732,morgan and judith mcgrath private family
454146590,principle quest
256904928,the@blake and linda gall family
486247592,ira & dena mckinnis educational tr
731331878,perry public school education   inc
630977617,alabama restaurant and food service charitable   inc
43197313,equinox preservation trust inc
453321239,meridian   inc
411679497,minnesota agility club inc
42790229,frances emily hunt trust 10-9571 00-0 codicil fund
436022824,william k bixby trust 14681-00-1 centerre trust co of st louis ttee
237418817,arthur c kootz
461655799,lambert family   inc
201991645,beau theriot comanche canyon ranch preserve inc
936231608,mayme & herbert frank educational trust 2174200
611273415,david t vandewater   inc
300204287,waltraud legat
261249034,runnymeade
223406306,the crosswicks   inc
636163656,catherine p howard charitable tr uw 5113896637
586259129,innis harrell trust uw
232499376,the walter fohl jr md educ loan
464447005,alka & ajay gupta
766066429,the carl a davis and lois e davis religious and charitable trust
256574160,florence & julian rappaport scholarship tr
611578158,annette nina & martin rosenzweig   inc
611437291,chisbetts
650958638,peggy and adam young charitable
736311696,tabio family
346961975,halcyon
364199643,carolyn and jim cole family
916093356,tua a bergstrom charitable tr
166028548,allegany county assn for the blind and visually handicapped 70084009
311450170,lerner family
271507030,shoemaker family   inc
416330321,bill & bonnie daniels firefighters hall & museum
66220232,holcomb t fbo vna farmington valley & granby community scholarship fun
251825359,mares nest animal sanctuary inc
273213819,agape north   inc
462186408,motwani jadeja family
311720606,w keith and katherine w smith
202635787,red pine ridge inc
216015101,w s johnston   inc
522285368,brickell family
936212528,lawrence h clocksin irrv tr 391937
391901994,robert v and shirley v dahl
546037143,rosenthal
386140246,r s mcpherson tr
436079654,harry d tilden tr uw 237-24182008
330810966,berry
626041345,f p kendall
237010093,mary golding trust of st catherine
237098485,sembradores de amistad educational   inc
274261954,keith
651058055,maniglia medical educ & research   inc
246018144,isaac ziegler charitable trust
463654547,hueytown youth soccer club inc
736143747,ray e & ina b dillard charitable trust
592411931,grossman family   inc
341181769,ravenna united fund inc
742373236,morning star
161611112,jim marshall farms   inc
237011406,sundel-strauss fam
134123681,masonic toys for tots   inc
383525090,rickert family
383652757,gladstein family   inc
203958758,kelly family
